id,name,urbanCenter,capital,pop2015Cat,lat,lon
7627,Ilkal,1,0,>100k,15.95,76.1
7629,Mohmadi,1,0,>250k,27.95,80.21
7630,Harihara,1,0,>100k,14.52,75.8
7632,Tirwaganj,1,0,>100k,26.95,79.79
7633,Hingoli,1,0,>100k,19.72,77.15
7635,Bhadravathi,1,0,>250k,13.84,75.7
7637,Sandi,1,0,>100k,27.29,79.95
7638,Bareli,1,0,>100k,23,78.23
7641,Taliparamba,1,0,>100k,12.04,75.37
7644,Orai,1,0,>250k,26,79.46
7645,Mau Ranipur,1,0,>100k,25.25,79.14
7646,jatara,1,0,>100k,25,79.04
7647,Betul,1,0,>100k,21.91,77.9
7648,Kannauj,1,0,>250k,27.04,79.92
7652,Rasulabad,1,0,>100k,26.68,79.78
7655,Davanagere,1,0,>500k,14.46,75.92
7656,Pihani,1,0,>100k,27.63,80.2
7657,Karanja,1,0,>100k,20.48,77.48
7659,Palia,1,0,>100k,28.42,80.58
7660,Jhinjhak,1,0,>100k,26.56,79.73
7661,Silwani,1,0,>100k,23.3,78.44
7663,Harapanahalli,1,0,>100k,14.78,75.98
7665,Hardoi,1,0,>500k,27.39,80.14
7666,Basmat,1,0,>100k,19.33,77.16
7667,Bilgram,1,0,>100k,27.18,80.03
7668,Koppala,1,0,>100k,15.35,76.15
7669,Thalassery,1,0,>500k,11.69,75.56
7670,Sansarpur,1,0,>500k,28.08,80.48
7673,Sagar,1,0,>500k,23.85,78.76
7676,Chikkamagaluru,1,0,>100k,13.32,75.78
7679,Pipariya,1,0,>100k,22.76,78.35
7680,Amravati,1,0,>500k,20.92,77.76
7683,N/A,1,0,>100k,22.11,78.15
7685,Amla,1,0,>100k,21.93,78.12
7687,Madhonganj,1,0,>100k,27.11,80.14
7692,Mallanwan,1,0,>100k,27.03,80.15
7695,Kalpi,1,0,>250k,26.12,79.75
7697,Nanded-Waghala,1,0,>500k,19.15,77.32
7699,Pukhrayan,1,0,>100k,26.22,79.83
7700,Rath,1,0,>100k,25.59,79.57
7701,Basavakalyana,1,0,>100k,17.87,76.95
7702,Kalaburagi,1,0,>500k,17.34,76.84
7704,Maholi,1,0,>250k,27.65,80.48
7705,Banda,1,0,>100k,24.03,78.96
7706,Udgir,1,0,>100k,18.39,77.12
7707,Kotturu,1,0,>100k,14.82,76.22
7710,Pusad,1,0,>250k,19.91,77.56
7714,Hosapete,1,0,>100k,15.27,76.39
7716,Jainpur,1,0,>100k,26.35,79.98
7719,Bangarmau,1,0,>100k,26.89,80.21
7722,N/A,1,0,>100k,27.17,80.35
7723,Darwha,1,0,>100k,20.31,77.77
7724,Kozhikode,1,0,>500k,11.2,75.86
7726,Digras,1,0,>100k,20.1,77.72
7727,N/A,1,0,>250k,26.41,80.08
7731,Lakhimpur,1,0,>500k,27.95,80.78
7732,NAI BASTI MISRIKH SITAPUR,1,0,>250k,27.43,80.53
7734,Gangawati,1,0,>100k,15.43,76.53
7742,N/A,1,0,>100k,26.57,80.22
7745,Kushalanagara,1,0,>100k,12.47,75.95
7748,Ram Danda,1,0,>100k,28.4,81.03
7750,Sitapur,1,0,>500k,27.56,80.69
7751,Gadarwara,1,0,>250k,22.91,78.78
7753,Wadi,1,0,>100k,17.06,76.99
7754,Hassan,1,0,>250k,13,76.11
7756,Kanpur,1,0,>500k,26.45,80.31
7757,Charkhari,1,0,>100k,25.4,79.75
7764,Rehli,1,0,>100k,23.64,79.06
7766,Sandila,1,0,>500k,27.07,80.5
7767,Safipur,1,0,>250k,26.75,80.35
7768,Chhatarpur,1,0,>250k,24.9,79.59
7771,Jinnaurdeo,1,0,>100k,22.19,78.59
7772,Chitradurga,1,0,>250k,14.23,76.4
7773,Deori Khas,1,0,>100k,23.39,79.01
7774,Bijawar,1,0,>100k,24.63,79.49
7775,Sindhanur,1,0,>100k,15.77,76.76
7779,Guruvayur,1,0,>500k,10.63,76.09
7781,Arasikere,1,0,>100k,13.32,76.25
7782,Ghatampur,1,0,>100k,26.16,80.17
7783,Toranagallu,1,0,>100k,15.18,76.67
7786,Laharpur,1,0,>250k,27.71,80.91
7787,Hamirpur,1,0,>100k,25.96,80.15
7788,Yavatmal,1,0,>250k,20.39,78.12
7789,Mahoba,1,0,>100k,25.29,79.88
7790,Pandhurna,1,0,>100k,21.59,78.53
7792,Degloor,1,0,>100k,18.54,77.58
7793,Holenarasipura,1,0,>100k,12.78,76.24
7795,Parasia,1,0,>100k,22.19,78.75
7796,Unnao,1,0,>500k,26.53,80.48
7797,Malappuram,1,0,>500k,11.01,76.07
7800,Bharwa Sumerpur,1,0,>250k,25.82,80.15
7801,Maudaha,1,0,>100k,25.68,80.11
7802,Kareli,1,0,>100k,22.94,79.05
7803,Kalpetta,1,0,>100k,11.62,76.09
7805,Kabrai,1,0,>100k,25.4,80.01
7807,Bidar,1,0,>250k,17.91,77.51
7810,Sidhauli,1,0,>250k,27.28,80.84
7812,Damoh,1,0,>250k,23.83,79.44
7813,Challakere,1,0,>100k,14.31,76.65
7815,Jahanbad,1,0,>100k,26.11,80.36
7817,Channarayapattana,1,0,>100k,12.9,76.38
7819,Ballari,1,0,>500k,15.14,76.91
7820,Tipaturu,1,0,>100k,13.26,76.48
7821,Hunsur,1,0,>100k,12.31,76.3
7822,Biswan,1,0,>100k,27.49,81
7823,Hiriyur,1,0,>100k,13.95,76.61
7824,Manjeri,1,0,>100k,11.15,76.12
7826,Nawab Ganj,1,0,>250k,26.62,80.67
7827,Hatta,1,0,>100k,24.13,79.6
7834,Narsinghpur,1,0,>100k,22.95,79.2
7835,Tambaur,1,0,>100k,27.74,81.16
7837,Khajuraho,1,0,>100k,24.84,79.92
7838,Krishnarajanagara,1,0,>100k,12.44,76.38
7839,Sulthan Bathery,1,0,>100k,11.66,76.25
7842,Heggadadevanakote,1,0,>100k,12.09,76.33
7843,Vadapuram,1,0,>100k,11.25,76.18
7845,Chhindwara,1,0,>250k,22.06,78.93
7851,Zaheerabad,1,0,>100k,17.68,77.61
7853,Perinthalmanna,1,0,>100k,10.97,76.23
7854,Lucknow,1,0,>500k,26.86,80.98
7856,Pattambi,1,0,>100k,10.8,76.19
7857,Triprayar,1,0,>100k,10.35,76.13
7858,Mihinpurwa,1,0,>100k,28.03,81.38
7860,Krishnarajapete,1,0,>100k,12.66,76.48
7861,Bindki,1,0,>100k,26.12,80.58
7864,Thrissur,1,0,>500k,10.53,76.22
7865,Tanduru,1,0,>100k,17.27,77.58
7866,Banda,1,0,>500k,25.48,80.34
7869,Thanagaon,1,0,>500k,27.42,81.26
7870,Mahmudabad,1,0,>100k,27.3,81.12
7872,Wardha,1,0,>250k,20.74,78.61
7873,Kodungallur,1,0,>100k,10.22,76.19
7874,Bindki,1,0,>100k,26.03,80.58
7875,Raichur,1,0,>250k,16.21,77.35
7876,Purwa,1,0,>250k,26.46,80.77
7877,Shoranur,1,0,>100k,10.77,76.3
7878,Irinjalakuda,1,0,>250k,10.33,76.28
7879,N/A,1,0,>100k,26.99,81.02
7881,Tendukheda,1,0,>100k,23.4,79.54
7883,Amarwara,1,0,>100k,22.3,79.17
7884,Nizamabad,1,0,>250k,18.68,78.09
7885,Mysuru,1,0,>500k,12.32,76.64
7886,Adoni,1,0,>100k,15.62,77.27
7887,Kochi,1,0,>500k,10.03,76.33
7888,Shridham,1,0,>100k,23.04,79.48
7889,Nanpara,1,0,>500k,27.86,81.51
7892,Amanganj,1,0,>100k,24.42,80.03
7895,Sira,1,0,>100k,13.75,76.9
7899,Gudalur,1,0,>100k,11.5,76.49
7900,Rupadiya,1,0,>100k,28.01,81.6
7902,Fatehpur,1,0,>100k,27.17,81.21
7906,Malwa,1,0,>100k,26.01,80.72
7907,Ajaigarh,1,0,>100k,24.91,80.26
7908,Panna,1,0,>100k,24.72,80.19
7909,Mannarkkad,1,0,>100k,10.99,76.47
7915,Nanjanagudu,1,0,>100k,12.12,76.67
7919,Bhitoni,1,0,>100k,23.14,79.68
7920,Adilabad,1,0,>100k,19.67,78.53
7921,Naraini,1,0,>100k,25.19,80.47
7922,Nirmal,1,0,>100k,19.09,78.35
7923,Alappuzha,1,0,>500k,9.56,76.34
7924,Fatehpur,1,0,>500k,25.93,80.82
7927,Nagpur,1,0,>500k,21.14,79.07
7928,Emmiganuru,1,0,>100k,15.77,77.49
7929,Gubbi,1,0,>100k,13.31,76.94
7930,Butibori,1,0,>100k,20.93,78.95
7934,Bachhrawan,1,0,>100k,26.49,81.09
7935,Gundlupet,1,0,>100k,11.81,76.69
7936,Baldanpurva,1,0,>100k,27.69,81.61
7937,Atarra Buzurg,1,0,>100k,25.29,80.57
7938,Hinganghat,1,0,>100k,20.55,78.84
7939,Guntakal,1,0,>100k,15.17,77.38
7940,Pawai,1,0,>100k,24.27,80.16
7944,Bahraich,1,0,>500k,27.58,81.61
7946,Lalganj,1,0,>250k,26.17,80.97
7947,Baberu,1,0,>250k,25.55,80.7
7950,Mandya,1,0,>250k,12.52,76.9
7951,Udhagamandalam,1,0,>100k,11.41,76.7
7955,Lakhnadon,1,0,>100k,22.6,79.61
7957,Tumakuru,1,0,>250k,13.35,77.11
7958,Palakkad,1,0,>250k,10.78,76.66
7960,Seoni Chhapara,1,0,>100k,22.4,79.55
7963,Kollam,1,0,>500k,9.08,76.55
7964,Sangareddy,1,0,>100k,17.6,78.09
7965,N/A,1,0,>100k,27.25,81.55
7966,Maliyuru,1,0,>250k,12.35,76.91
7967,Tirumakudalu Narasipura,1,0,>100k,12.22,76.9
7968,Kaisarganj,1,0,>100k,27.15,81.53
7970,Jabalpur,1,0,>500k,23.18,79.94
7971,Pavagada,1,0,>100k,14.1,77.28
7972,Muvattupuzha,1,0,>100k,10,76.58
7973,Ettumanoor,1,0,>500k,9.52,76.55
7975,Kamareddy,1,0,>100k,18.33,78.33
7977,Madhugiri,1,0,>100k,13.66,77.21
7978,Coonoor,1,0,>100k,11.36,76.79
7979,Kothamangalam,1,0,>100k,10.07,76.61
7980,Jarwal,1,0,>100k,27.11,81.53
7981,N/A,1,0,>100k,26.59,81.3
7985,Ramtek,1,0,>100k,21.4,79.31
7987,Sivani,1,0,>250k,22.09,79.55
7989,Maddur,1,0,>100k,12.6,77.06
7991,Haidargarh,1,0,>100k,26.61,81.36
7993,Chamarajanagara,1,0,>100k,11.93,76.94
7995,Mahbubnagar,1,0,>100k,16.75,78
7996,Gilaula,1,0,>100k,27.55,81.8
7998,Rae Bareli,1,0,>500k,26.23,81.25
8005,Hyderabad,1,0,>500k,17.43,78.46
8006,Pala,1,0,>100k,9.71,76.67
8008,Bhinga,1,0,>500k,27.7,81.93
8009,Dariyabad,1,0,>100k,26.89,81.55
8010,Nagod,1,0,>100k,24.57,80.58
8011,Anantapur,1,0,>250k,14.67,77.59
8016,Thodupuzha,1,0,>100k,9.9,76.72
8017,Colonelganj,1,0,>250k,27.13,81.69
8018,Khaga,1,0,>250k,25.77,81.11
8019,Chitrakoot,1,0,>250k,25.17,80.86
8021,Channapattana,1,0,>100k,12.65,77.2
8023,Coimbatore,1,0,>500k,10.99,76.99
8024,Chitrakoot Dham,1,0,>250k,25.21,80.91
8026,Kollegal,1,0,>100k,12.16,77.11
8028,Katni,1,0,>250k,23.83,80.39
8031,Angarsk,1,0,>100k,52.55,103.89
8037,Barghat,1,0,>100k,22.03,79.74
8040,Ikauna,1,0,>250k,27.53,81.97
8042,Wanaparthy,1,0,>100k,16.36,78.06
8043,Hindupur,1,0,>100k,13.83,77.49
8044,Ramanagara,1,0,>100k,12.72,77.28
8045,Kanjirapalli,1,0,>100k,9.57,76.78
8046,Varkala,1,0,>100k,8.77,76.71
8047,Paraspur,1,0,>100k,27.04,81.78
8048,N/A,1,0,>250k,26.49,81.55
8050,Bengaluru,1,0,>500k,13.02,77.57
8054,Rudauli,1,0,>250k,26.79,81.7
8055,Unchahar,1,0,>100k,25.91,81.31
8056,Baghhrāji,1,0,>100k,23.32,80.26
8062,Gowribidanur,1,0,>100k,13.61,77.52
8063,Pollachi,1,0,>250k,10.66,77.01
8065,Kurnool,1,0,>250k,15.8,78.03
8066,Kottarakara,1,0,>100k,9,76.78
8067,Satna,1,0,>500k,24.58,80.83
8068,Dharmavaram,1,0,>100k,14.42,77.72
8069,Jais,1,0,>250k,26.27,81.53
8070,Kymore,1,0,>100k,24.05,80.61
8072,Attingal,1,0,>250k,8.68,76.8
8074,Jagdispur,1,0,>100k,26.46,81.62
8075,Salon,1,0,>250k,26.01,81.45
8076,Rajapur,1,0,>100k,25.38,81.15
8078,Gonda,1,0,>500k,27.14,81.96
8081,Maihar,1,0,>100k,24.26,80.75
8082,Doddaballapura,1,0,>250k,13.28,77.55
8084,Uchahera,1,0,>100k,24.38,80.79
8085,Kanakapura,1,0,>100k,12.55,77.41
8086,Daranagar,1,0,>100k,25.66,81.32
8087,Bhandara,1,0,>100k,21.17,79.65
8089,Satyamangalam,1,0,>100k,11.5,77.24
8090,Jagtial,1,0,>100k,18.79,78.91
8091,Chandrapur,1,0,>250k,19.97,79.3
8092,Sirsilla,1,0,>100k,18.39,78.81
8095,Thiruvananthapuram,1,0,>500k,8.51,76.97
8096,Balrampur,1,0,>500k,27.42,82.17
8101,Tadipatri,1,0,>100k,14.92,78
8104,Tiruppur,1,0,>500k,11.12,77.34
8107,Akma,1,0,>100k,26.55,81.84
8108,Gauriganj,1,0,>250k,26.2,81.7
8110,Ghatkesar,1,0,>100k,17.43,78.66
8112,Ballarpur,1,0,>100k,19.86,79.35
8113,Siddipet,1,0,>100k,18.1,78.85
8115,Bagepalli,1,0,>100k,13.78,77.8
8116,Chikkaballapura,1,0,>100k,13.43,77.72
8117,Palladam,1,0,>100k,10.99,77.28
8119,Musarfirkhana,1,0,>100k,26.38,81.8
8120,Kunda,1,0,>250k,25.73,81.53
8122,Jigani,1,0,>250k,12.81,77.66
8123,Faizabad,1,0,>500k,26.77,82.14
8124,Udumalaippettai,1,0,>100k,10.59,77.25
8125,Kattappana,1,0,>100k,9.75,77.12
8127,N/A,1,0,>100k,25.46,81.42
8128,Semariya,1,0,>100k,24.79,81.15
8130,Bharwari,1,0,>100k,25.56,81.49
8131,Amarpatan,1,0,>100k,24.32,80.97
8133,Gobichettipalayam,1,0,>100k,11.45,77.43
8134,Mau,1,0,>100k,25.28,81.38
8138,Mandla,1,0,>100k,22.6,80.37
8139,Tulsipur,1,0,>500k,27.53,82.41
8140,N/A,1,0,>100k,27.35,82.32
8143,Amethi,1,0,>250k,26.16,81.81
8144,Lalganj,1,0,>100k,25.93,81.71
8145,Мамоны,1,0,>100k,52.34,104.21
8147,N/A,1,0,>250k,27.05,82.22
8148,Sarai Aquil,1,0,>250k,25.37,81.5
8153,Hosur,1,0,>250k,12.74,77.82
8154,Karimnagar,1,0,>250k,18.44,79.13
8156,Derwa,1,0,>100k,25.84,81.74
8157,Balaghat,1,0,>100k,21.82,80.2
8158,Utraula,1,0,>250k,27.32,82.41
8159,Cumbum,1,0,>100k,9.74,77.28
8160,Umaria,1,0,>100k,23.53,80.83
8161,Shahpura,1,0,>250k,23.18,80.7
8164,Pudukadai,1,0,>100k,8.26,77.15
8166,Khajurhat,1,0,>100k,26.6,82.13
8167,"Rewa, Madhya Pradesh",1,0,>250k,24.54,81.3
8171,Brahmapuri,1,0,>100k,20.61,79.86
8177,Irkutsk,1,0,>250k,52.28,104.3
8179,Dharapuram,1,0,>100k,10.74,77.53
8183,Sultanpur,1,0,>500k,26.25,82.07
8185,Gondia,1,0,>250k,21.45,80.2
8187,Kadiri,1,0,>100k,14.11,78.16
8188,Erode,1,0,>500k,11.38,77.71
8189,Kuzhittura,1,0,>100k,8.31,77.22
8190,N/A,1,0,>100k,24.96,81.49
8191,Nandyal,1,0,>250k,15.47,78.49
8192,N/A,1,0,>100k,24.73,81.41
8195,Theni,1,0,>100k,10,77.46
8197,Chintamani,1,0,>100k,13.4,78.05
8198,Palani,1,0,>100k,10.45,77.53
8199,Tenkasi,1,0,>100k,8.95,77.31
8200,Pachperwa,1,0,>100k,27.52,82.65
8201,Prayagraj,1,0,>500k,25.44,81.84
8202,Mancherial,1,0,>100k,18.88,79.44
8203,Kadayanallur,1,0,>100k,9.08,77.35
8208,Pratapgarh,1,0,>500k,25.93,82
8209,Mettur,1,0,>250k,11.79,77.82
8210,N/A,1,0,>100k,24.32,81.33
8215,Phaphamau,1,0,>100k,25.53,81.86
8216,N/A,1,0,>100k,24.82,81.54
8217,Manpur,1,0,>100k,23.77,81.12
8219,Padmanabhapuram,1,0,>250k,8.24,77.32
8220,Ramagundam,1,0,>100k,18.75,79.49
8223,N/A,1,0,>100k,24.98,81.64
8225,Babhnan,1,0,>100k,26.93,82.5
8226,Iradatganj,1,0,>100k,25.29,81.8
8227,Edappadi,1,0,>100k,11.58,77.84
8228,Itwa,1,0,>100k,27.32,82.7
8230,Kolar,1,0,>100k,13.13,78.13
8231,Domariaganj,1,0,>100k,27.19,82.65
8232,Barhni,1,0,>100k,27.5,82.79
8235,N/A,1,0,>100k,24.5,81.5
8241,Tiruchengodu,1,0,>100k,11.38,77.88
8243,Jhusi,1,0,>250k,25.42,81.92
8246,Rajapalaiyam,1,0,>250k,9.45,77.56
8247,Nagercoil,1,0,>250k,8.17,77.42
8248,N/A,1,0,>100k,23.31,81.06
8253,Proddatur,1,0,>100k,14.75,78.56
8254,Byohari,1,0,>100k,24.03,81.38
8255,Bangarapete,1,0,>100k,12.99,78.21
8256,Odanchathram,1,0,>100k,10.49,77.75
8261,Srivilliputtur,1,0,>100k,9.51,77.63
8262,Patti,1,0,>250k,25.92,82.2
8263,N/A,1,0,>100k,26.77,82.61
8265,Dharmapuri,1,0,>250k,12.15,78.15
8266,Kolar Gold Fields,1,0,>100k,12.96,78.27
8267,Batlagundu,1,0,>100k,10.17,77.76
8268,Kadipur,1,0,>100k,26.17,82.37
8270,N/A,1,0,>100k,22.02,80.72
8272,Iltifatganj,1,0,>100k,26.59,82.59
8274,Krishnagiri,1,0,>250k,12.53,78.21
8276,Dindori,1,0,>100k,22.95,81.08
8278,Salem,1,0,>500k,11.67,78.15
8279,Akbarpur,1,0,>250k,26.44,82.55
8280,Usilampatti,1,0,>100k,9.96,77.79
8281,Hami,1,0,>100k,42.84,93.51
8282,N/A,1,0,>100k,27.4,82.96
8284,Warangal,1,0,>500k,17.99,79.58
8285,Nalgonda,1,0,>100k,17.06,79.27
8286,Mungra Badshahpur,1,0,>100k,25.66,82.21
8287,Jaisinghnagar,1,0,>100k,23.68,81.39
8288,Dostpur,1,0,>100k,26.28,82.47
8290,Basti,1,0,>500k,26.8,82.75
8292,Tirunelveli,1,0,>250k,8.72,77.7
8293,Mulabagilu,1,0,>100k,13.17,78.4
8294,Sivakasi,1,0,>100k,9.45,77.8
8295,Bansi,1,0,>250k,27.18,82.93
8297,Tanda,1,0,>250k,26.55,82.66
8298,Madanapalle,1,0,>100k,13.56,78.5
8301,N/A,1,0,>100k,25.26,82.1
8304,Karur,1,0,>250k,10.96,78.07
8307,Thalaiyuthu,1,0,>100k,8.8,77.74
8309,Dindigul,1,0,>500k,10.37,77.98
8310,Handia,1,0,>500k,25.34,82.27
8311,Mauganj,1,0,>100k,24.67,81.88
8312,Shahdol,1,0,>100k,23.3,81.36
8313,Rasipuram,1,0,>100k,11.46,78.18
8314,Naugarh,1,0,>250k,27.28,83.08
8315,Badlapur,1,0,>100k,25.89,82.45
8316,Namakkal,1,0,>100k,11.23,78.17
8317,Koraon,1,0,>100k,25,82.08
8320,Kovilpatti,1,0,>100k,9.18,77.87
8323,N/A,1,0,>100k,27.04,83.03
8324,Machhlishahr,1,0,>100k,25.68,82.41
8325,Sidhi,1,0,>250k,24.41,81.88
8326,Kadapa,1,0,>250k,14.47,78.83
8328,N/A,1,0,>100k,25.16,82.23
8329,Rayachoti,1,0,>100k,14.06,78.75
8332,Virudhunagar,1,0,>100k,9.59,77.96
8336,Makhdumnagar,1,0,>100k,26.44,82.77
8339,Katokhar,1,0,>100k,26.51,82.82
8340,Jalalpur,1,0,>250k,26.31,82.74
8344,Madurai,1,0,>500k,9.92,78.12
8348,Shahganj,1,0,>250k,26.06,82.69
8349,Manda,1,0,>100k,25.11,82.27
8351,Brijmanganj,1,0,>100k,27.2,83.2
8352,Sarai Kheta,1,0,>250k,26,82.69
8357,Khalilabad,1,0,>250k,26.78,83.07
8360,Suryapet,1,0,>100k,17.14,79.62
8361,Miryalaguda,1,0,>100k,16.87,79.56
8363,Jolarpet,1,0,>250k,12.52,78.57
8364,Harur,1,0,>100k,12.05,78.48
8366,Gopiganj,1,0,>250k,25.29,82.43
8367,Vaniyambadi,1,0,>250k,12.68,78.62
8368,Uthangarai,1,0,>100k,12.27,78.53
8370,Aruppukkottai,1,0,>100k,9.51,78.11
8373,Musiri,1,0,>250k,10.95,78.41
8381,N/A,1,0,>100k,24.62,82.17
8384,Jaunpur,1,0,>500k,25.75,82.69
8385,Pernampattu,1,0,>100k,12.93,78.72
8386,Nautanwa,1,0,>250k,27.43,83.43
8387,Anand Nagar,1,0,>250k,27.1,83.27
8389,Atraulia,1,0,>100k,26.34,82.94
8390,Mariahu,1,0,>100k,25.6,82.6
8391,Lalganj,1,0,>100k,25.01,82.36
8392,Rampur,1,0,>100k,25.47,82.57
8393,Ambur,1,0,>250k,12.79,78.71
8395,Bhadohi,1,0,>500k,25.39,82.58
8398,Thoothukudi,1,0,>250k,8.81,78.13
8399,Phulpur,1,0,>100k,26.08,82.87
8400,Khamaria,1,0,>250k,25.26,82.55
8404,Gorakhpur,1,0,>500k,26.75,83.34
8405,Mirzapur,1,0,>500k,25.15,82.56
8407,Mukkudu,1,0,>100k,8.75,78.16
8409,Sitāpur,1,0,>100k,27.52,83.58
8412,Attur,1,0,>100k,11.6,78.61
8413,Manapparai,1,0,>100k,10.61,78.42
8414,N/A,1,0,>100k,26.93,83.3
8417,N/A,1,0,>100k,26.02,82.92
8419,Rajnandgaon,1,0,>100k,21.09,81.03
8420,Gudiyatham,1,0,>250k,12.94,78.88
8421,Pokhara,1,0,>250k,28.21,83.99
8426,Mahabubabad,1,0,>100k,17.6,80
8436,Maharajganj,1,0,>250k,27.15,83.56
8438,Babatpur,1,0,>100k,25.46,82.83
8441,N/A,1,0,>100k,25.93,83.03
8443,N/A,1,0,>100k,26.31,83.22
8445,Chittoor,1,0,>100k,13.21,79.09
8446,Kerakat,1,0,>100k,25.64,82.92
8448,Tiruchirappalli,1,0,>500k,10.8,78.72
8450,N/A,1,0,>100k,25.79,83
8454,Amarkantak,1,0,>100k,22.68,81.76
8457,Bilariyaganj,1,0,>100k,26.19,83.21
8458,Vinukonda,1,0,>100k,16.05,79.74
8462,Azamgarh,1,0,>500k,26.06,83.18
8463,Varanasi,1,0,>500k,25.3,83.01
8464,Durg,1,0,>500k,21.2,81.36
8470,N/A,1,0,>100k,27.32,83.79
8473,Bargawan,1,0,>250k,24.22,82.44
8474,Vellore,1,0,>500k,12.92,79.14
8477,Gola Bazar,1,0,>100k,26.34,83.35
8478,Jagdishpur,1,0,>100k,26.74,83.58
8479,Khammam,1,0,>250k,17.25,80.16
8489,N/A,1,0,>100k,27.06,83.74
8491,Mubarakpur,1,0,>100k,26.09,83.3
8492,Chunar,1,0,>100k,25.12,82.9
8493,Mungeli,1,0,>100k,22.07,81.69
8494,Kallakkurichi,1,0,>100k,11.73,78.96
8495,Tiruvannamalai,1,0,>250k,12.24,79.07
8499,Polur,1,0,>100k,12.51,79.13
8502,Murera,1,0,>100k,26.65,83.58
8505,Tirupati,1,0,>500k,13.63,79.43
8506,Hata,1,0,>250k,26.74,83.71
8507,Ghorawal,1,0,>100k,24.75,82.79
8508,Pudukkottai,1,0,>100k,10.38,78.81
8509,Ranipettai,1,0,>250k,12.93,79.31
8510,Nibua Raiganj,1,0,>250k,27.02,83.91
8511,Muhammadabad,1,0,>250k,26.04,83.37
8513,Raipur,1,0,>500k,21.26,81.62
8515,Koori,1,0,>100k,24.85,82.89
8516,Dohrighat,1,0,>100k,26.28,83.52
8518,Saidpur,1,0,>100k,25.55,83.21
8519,Ramkola,1,0,>100k,26.9,83.82
8520,Waidhan,1,0,>500k,24.11,82.67
8522,Narasaraopet,1,0,>100k,16.23,80.05
8523,Arni,1,0,>100k,12.67,79.29
8524,Rudarpur,1,0,>100k,26.44,83.61
8525,Singrauli,1,0,>100k,24.19,82.67
8528,Pudhuvayal,1,0,>100k,10.1,78.86
8530,Kushinagar,1,0,>500k,26.74,83.88
8533,Tirukkovilur,1,0,>100k,11.97,79.2
8539,Ghosi,1,0,>100k,26.12,83.54
8544,Chirmiri,1,0,>100k,23.18,82.36
8546,Ramanathapuram,1,0,>100k,9.37,78.84
8549,Anpara,1,0,>100k,24.19,82.78
8550,Ongole,1,0,>100k,15.51,80.04
8552,Deoria,1,0,>500k,26.5,83.78
8553,Chilakaluripet,1,0,>100k,16.1,80.17
8554,Bagaha,1,0,>100k,27.12,84.08
8555,Padrauna,1,0,>100k,26.9,83.99
8557,Mau,1,0,>500k,25.94,83.56
8559,Nagari,1,0,>100k,13.32,79.57
8560,Thiruvaiyaru,1,0,>100k,10.88,79.1
8562,Dhamtari,1,0,>100k,20.71,81.55
8564,Barhaj,1,0,>100k,26.28,83.72
8565,Thanjavur,1,0,>250k,10.77,79.13
8567,Sri Kalahasti,1,0,>100k,13.75,79.69
8570,Kothagudem,1,0,>100k,17.54,80.62
8573,Robertsganj,1,0,>250k,24.68,83.06
8574,Bharatpur,1,0,>100k,27.69,84.43
8575,Chakia,1,0,>100k,25.06,83.22
8576,Obra,1,0,>500k,24.46,83.02
8577,Bhatpara,1,0,>100k,21.74,81.95
8578,Bilaspur,1,0,>500k,22.08,82.15
8580,Gingee,1,0,>100k,12.25,79.42
8581,Ayyampettai,1,0,>100k,10.9,79.19
8583,Chopan,1,0,>100k,24.52,83.03
8584,Guntur,1,0,>500k,16.31,80.4
8585,Kavali,1,0,>100k,14.91,79.99
8586,Tiruttani,1,0,>100k,13.17,79.61
8589,Palwancha,1,0,>100k,17.6,80.69
8594,Tiruvethipuram,1,0,>100k,12.66,79.54
8596,Lauiyah Nandangarh,1,0,>250k,26.99,84.29
8598,Ghazipur,1,0,>500k,25.59,83.56
8599,Nellore,1,0,>500k,14.45,80
8600,Arakkonam,1,0,>100k,13.08,79.67
8602,Belthara Road,1,0,>100k,26.12,83.85
8605,Viluppuram,1,0,>250k,11.94,79.5
8606,Salempur,1,0,>100k,26.29,83.94
8607,Renukut,1,0,>100k,24.22,83.04
8608,Pali,1,0,>100k,22.38,82.32
8609,Chirala,1,0,>100k,15.82,80.35
8611,Rajim,1,0,>100k,20.96,81.86
8612,Kumbakonam,1,0,>250k,10.97,79.38
8613,Ramnagar,1,0,>100k,27.15,84.33
8615,Kanchipuram,1,0,>250k,12.83,79.7
8616,Kuchai Kot,1,0,>500k,26.65,84.31
8617,Neyveli,1,0,>250k,11.58,79.5
8618,N/A,1,0,>100k,22.13,82.3
8619,Arang,1,0,>100k,21.2,81.96
8622,Panruti,1,0,>100k,11.78,79.55
8624,N/A,1,0,>100k,10.42,79.32
8628,Vijayawada,1,0,>500k,16.51,80.65
8629,Mangalagiri,1,0,>100k,16.42,80.56
8632,Muhammadabad,1,0,>250k,25.62,83.76
8634,Tindivanam,1,0,>100k,12.23,79.66
8636,Rasra,1,0,>250k,25.86,83.86
8638,Uchkagaon,1,0,>500k,26.38,84.16
8646,Ponnur,1,0,>100k,16.06,80.55
8647,Kurinjippadi,1,0,>100k,11.57,79.59
8649,Mannargudi,1,0,>250k,10.66,79.45
8651,Narkatiaganj,1,0,>250k,27.11,84.46
8652,Lalpet,1,0,>100k,11.29,79.55
8654,Mohania,1,0,>100k,25.16,83.62
8655,Thiruvallur,1,0,>100k,13.13,79.92
